ID,rank,views,company,title,link,file_path
712,0,585663,076,"전현무♥홍주연, 5월 결혼 발표 ""예식은 호텔에서...지인들 축하한다고"" ('당나귀귀') [SC리뷰]",https://m.entertain.naver.com/ranking/article/076/0004243248,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_2.txt
713,0,414224,112,"[단독]승리 최신근황, 여성 3명과 韓길거리서 춤을?..알고보니 6년 전",https://m.entertain.naver.com/ranking/article/112/0003746155,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_3.txt
714,0,389038,396,"구준엽, 故 서희원과 결혼 전 재산 분리…160억 대저택 장모에",https://m.entertain.naver.com/ranking/article/396/0000699808,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_4.txt
715,0,365208,312,"'비혼모' 사유리, 안타까운 소식 전했다…""소중한 가족 잃었어""",https://m.entertain.naver.com/ranking/article/312/0000700013,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_5.txt
716,0,334869,108,"[단독]'이혼' 박지윤, 시부모 거주 아파트 처분한다..최동석 ""동의 없었다""",https://m.entertain.naver.com/ranking/article/108/0003301998,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_6.txt
717,0,279698,109,"장성규 ""내가 김가영 커버? 너 죽는다""..'오요안나 방관' 악플에 폭주 [Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005239723,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_7.txt
718,0,274406,312,"[공식] '36세' 이지훈, 김재중 손잡더니 결국…'1살 연상' 경수진과 호흡 ('백수아파트')",https://m.entertain.naver.com/ranking/article/312/0000699959,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_8.txt
719,0,267580,076,"구준엽, 故 서희원과 결혼전 재산분리 계약…160억 대저택 장모에 넘겨[종합]",https://m.entertain.naver.com/ranking/article/076/0004243269,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_9.txt
720,0,265177,213,"손석구 ""차 없다, 술도 못 마셔…소주 한 잔에 2시간"" 반전 매력 ('냉부해')",https://m.entertain.naver.com/ranking/article/213/0001326538,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250210_article_10.txt
721,0,868076,312,"49세 안정환, 셋째 출산 임박했다…♥이혜원 ""꽃과 편지 선물 받아"" ('선넘패')",https://m.entertain.naver.com/ranking/article/312/0000700125,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_1.txt
722,0,850005,109,"""사귄 지 한달"" 전현무, 母는 몰랐고 최측근만 알았다…5월로 결혼 연기 (사당귀)[Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005240126,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_2.txt
723,0,616362,144,"[단독] 티아라 효민, 4월 결혼한다",https://m.entertain.naver.com/ranking/article/144/0001018003,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_3.txt
724,0,607083,312,"구준엽, 故서희원 유산 지키려는 이유 밝혀졌다…""왕소비 2000억+a 빚 있어"" 폭로 [TEN이슈]",https://m.entertain.naver.com/ranking/article/312/0000700077,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_4.txt
725,0,449202,312,"샘 해밍턴家, 한국 떠난다…""3년 전 그곳으로 돌아갈 것""",https://m.entertain.naver.com/ranking/article/312/0000700169,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_5.txt
726,0,442634,416,"박하나, '6월의 신부' 된다…신랑은 프로농구 김태술 감독",https://m.entertain.naver.com/ranking/article/416/0000311468,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_6.txt
727,0,428214,311,"송일국 ""'중학교 입학' 삼둥이와 '슈돌', 후회하냐고? 힘들어 죽을 것 같았는데…"" (세차JANG)[종합]",https://m.entertain.naver.com/ranking/article/311/0001825685,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_7.txt
728,0,389566,312,"김원희, 남편 간병으로 뇌출혈·안면마비까지 '충격'…나쁜 습관 밝혀졌다 ('원더랜드')",https://m.entertain.naver.com/ranking/article/312/0000700159,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_8.txt
729,0,370635,241,"구준엽, 故서희원 아들과 화목한 모습 공개… “끌어안고 기대” [왓IS]",https://m.entertain.naver.com/ranking/article/241/0003412897,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_9.txt
730,0,338498,311,"""오히려 하늘이 도왔다"" 구준엽♥故서희원, 기적적 3년 사랑 [엑's 초점]",https://m.entertain.naver.com/ranking/article/311/0001825816,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250211_article_10.txt
731,0,1104227,312,"'박위♥' 송지은, 아기 품에 안았다 ""오래도록 기억하고 싶은 순간""",https://m.entertain.naver.com/ranking/article/312/0000700246,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_1.txt
732,0,689584,312,"'20세' 장원영, 모태 금수저였다…부촌 동네서 유명 ""잘 알고 있어"" ('홈즈')",https://m.entertain.naver.com/ranking/article/312/0000700209,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_2.txt
733,0,574365,076,"김용준, 전연인 황정음과 재결합 가능할까..“상황 되면 친구 가능” ('돌싱포맨')[종합]",https://m.entertain.naver.com/ranking/article/076/0004244101,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_3.txt
734,0,555972,410,"[단독] ‘키스오브라이프 벨 父’ 가수 심신, 오늘(12일) 부친상",https://m.entertain.naver.com/ranking/article/410/0001050467,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_4.txt
735,0,534172,312,"'거짓말 논란' 박서진, 결국 무너졌다…""낙인 찍힐거란 강박 심해져"" ('현역가왕2')",https://m.entertain.naver.com/ranking/article/312/0000700199,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_5.txt
736,0,462537,312,"김원희, 남편 간병으로 뇌출혈·안면마비까지 '충격'…나쁜 습관 밝혀졌다 ('원더랜드')",https://m.entertain.naver.com/ranking/article/312/0000700159,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_6.txt
737,0,456138,311,"대전 성심당 대표 ""새벽부터 대기하는 손님들, 감사하고 감동적""(SBS 스페셜 The 빵)[종합]",https://m.entertain.naver.com/ranking/article/311/0001826096,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_7.txt
738,0,436681,468,"‘방탄소년단 한복 디자이너’ 김리을, 향년 32세로 사망",https://m.entertain.naver.com/ranking/article/468/0001125789,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_8.txt
739,0,389639,311,"황정음과 9년 공개 연애...김용준 ""연락 NO, 미련없이 이별""(돌싱포맨)[전일야화]",https://m.entertain.naver.com/ranking/article/311/0001826122,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_9.txt
740,0,363821,312,"추성훈, ♥야노시호 불화설 사실이었나…윤은혜와 대화 중 ""와이프 얘기 꺼내지마"" ('추라이')",https://m.entertain.naver.com/ranking/article/312/0000700305,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250212_article_10.txt
741,0,782689,109,"윤보미, ♥라도와 8년 비밀연애 하더니..""오랫동안 함께 하고파""(나솔사계)",https://m.entertain.naver.com/ranking/article/109/0005241466,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_1.txt
742,0,597164,468,"구준엽, 서희원 떠나보내고 몸 상태 심각…“근육 거의 사라졌다”",https://m.entertain.naver.com/ranking/article/468/0001126009,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_2.txt
743,0,504009,312,"추성훈, ♥야노시호 불화설 사실이었나…윤은혜와 대화 중 ""와이프 얘기 꺼내지마"" ('추라이')",https://m.entertain.naver.com/ranking/article/312/0000700305,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_3.txt
744,0,446195,312,"'냉부해' 시청률은 반토막났는데…에드워드리, 변요한과 시골 손맛 찾는다 ('컨츄리쿡')",https://m.entertain.naver.com/ranking/article/312/0000700353,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_4.txt
745,0,388808,109,"서희원과 이별은 어려워…구준엽, '1분에 1억 5천 광고' 눈물 닦길 [Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005241424,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_5.txt
746,0,365421,112,"[단독]박봄, SNS 부계정 개설 후 또 셀프 열애설..“내 남편 이민호”",https://m.entertain.naver.com/ranking/article/112/0003746613,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_6.txt
747,0,351496,241,"[TVis] 유혜원, 승리 前여친·허웅 열애설 꼬리표 떼고 최고 인기녀 등극 (‘커플팰리스2’)",https://m.entertain.naver.com/ranking/article/241/0003413284,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_7.txt
748,0,346852,312,"""애정극 끝났다"" 비난 속…구준엽 장모, 故서희원 전남편 왕소비에 전쟁 선포 [TEN이슈]",https://m.entertain.naver.com/ranking/article/312/0000700394,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_8.txt
749,0,294830,312,"'MBC 퇴사' 김대호, 저격 당했다…배신자 낙인에 출연 정지 요구까지 '시끌' [TEN피플]",https://m.entertain.naver.com/ranking/article/312/0000700372,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_9.txt
750,0,278455,445,"'BTS 한복 정장 디자이너' 김리을, 숨진 채 발견...마지막 게시글 '충격'",https://m.entertain.naver.com/ranking/article/445/0000272527,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250213_article_10.txt
751,0,518906,312,"""육준서♥이시안 호텔 동침, 현장서도 놀라""…'공개 열애'는 당사자에 맡긴 '솔로지옥4' [TEN인터뷰]",https://m.entertain.naver.com/ranking/article/312/0000700529,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_1.txt
752,0,493812,312,"구준엽, 서희원과 외출시 항상 엘리베이터 셀피 찍은 이유…대만 언론 감동 [TEN이슈]",https://m.entertain.naver.com/ranking/article/312/0000700607,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_2.txt
753,0,462741,312,"장민호, 출연자 괴롭힘 논란 터졌다…유명 유튜버 약 올린 뒤 ""트라우마"" ('편스토랑')",https://m.entertain.naver.com/ranking/article/312/0000700525,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_3.txt
754,0,384004,312,"'전교 1등' 서울대 출신이라더니…유명 여배우, 식물장에 채소 재배까지 '직접' ('나혼산')",https://m.entertain.naver.com/ranking/article/312/0000700512,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_4.txt
755,0,354730,311,"""재료만 100만원""…선우은숙 子, 정용진 회장 집으로 초대했다 (관종언니)",https://m.entertain.naver.com/ranking/article/311/0001827026,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_5.txt
756,0,326420,076,"""구준엽=위선자"" 中 감독, 또 저격..""故서희원 동생, 무슨 권리로 수목장 주선하냐""[SC이슈]",https://m.entertain.naver.com/ranking/article/076/0004244850,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_6.txt
757,0,322807,117,"곽선영, 7세 딸 홀로 키웠다…20년 얽히고설킨 이야기 [침범]",https://m.entertain.naver.com/ranking/article/117/0003913052,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_7.txt
758,0,313636,108,"""곧 파산""..무직 남편, 갑상선 수술·독박육아 아내에 욕+트림[이혼숙려캠프]",https://m.entertain.naver.com/ranking/article/108/0003302845,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_8.txt
759,0,295028,108,"'이혼숙려캠프' 걱정부부 아내 ""시母=숙주""라더니..결국 궁지 몰렸다[★밤TV]",https://m.entertain.naver.com/ranking/article/108/0003302862,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_9.txt
760,0,271218,312,"전현무, 당분간 SBS서 못 본다…이번주 끝으로 막 내려, ""오래 함께 하고파""('세상에이런일이')",https://m.entertain.naver.com/ranking/article/312/0000700488,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250214_article_10.txt
761,0,699704,109,"""사귄 지 한달"" 전현무, 최측근에만 밝힌 결혼설…홍주연도 ""OK"" 한 상태 [Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005242985,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_1.txt
762,0,510856,410,"故 서희원 떠났다… “구준엽, 6kg 빠진 쇠약한 모습에 눈물 삼켰다”",https://m.entertain.naver.com/ranking/article/410/0001050815,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_2.txt
763,0,394821,445,"'장윤정♥' 도경완, 4년 만에 중대발표...""아이들 덕분에 버텼는데""",https://m.entertain.naver.com/ranking/article/445/0000273119,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_3.txt
764,0,383304,477,"'활동 중단' 배용준♥박수진, 하와이 명문학교 기부 근황 '포착'[이슈S]",https://m.entertain.naver.com/ranking/article/477/0000534736,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_4.txt
765,0,372126,312,"이미주, ♥송범근과 결별 인정 안하더니…""난 단호하게 이별 못해"" ('힛트쏭')",https://m.entertain.naver.com/ranking/article/312/0000700644,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_5.txt
766,0,305194,108,"충주맨 김선태, 팀장 승진후 태도 논란..충주시장도 ""기가 차다"" 허탈 [전참시]",https://m.entertain.naver.com/ranking/article/108/0003303290,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_6.txt
767,0,275418,076,"""유재석 때문에 11년간 예능 못나가"" 폭로한 여배우...서로 다른 '동상이몽' 기억 ('놀뭐')",https://m.entertain.naver.com/ranking/article/076/0004245102,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_7.txt
768,0,263327,108,"故서희원, 수목장 치렀다..""♥쇠약해진 구준엽 눈물로 작별""[스타이슈]",https://m.entertain.naver.com/ranking/article/108/0003303125,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_8.txt
769,0,262250,415,"'MBC 퇴사' 김대호, 예능 출연금지에 반박 ""나 스케줄 많아, 보통 아냐""",https://m.entertain.naver.com/ranking/article/415/0000035711,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_9.txt
770,0,254287,076,"대성, 청하와 핑크빛 터졌다…결혼설까지 솔솔 ""이미 가정 이뤘다"" ('집대성')",https://m.entertain.naver.com/ranking/article/076/0004245034,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250215_article_10.txt
771,0,459316,312,"'53세' 안재욱, 음주운전 2번 걸렸는데…공영방송서 화려한 복귀ing ('독수리5형제')",https://m.entertain.naver.com/ranking/article/312/0000700769,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_1.txt
772,0,434997,312,"음주 사망사고로 15억 빚더미인데…박해미子, 한강뷰로 이사 ""나도 월세 내"" ('다컸는데')",https://m.entertain.naver.com/ranking/article/312/0000700752,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_2.txt
773,0,414570,312,"[종합] 최민수, 혈액암 투병 중이었다…3년 전 항암 치료 받다 결국 재발 ('모텔 캘리')",https://m.entertain.naver.com/ranking/article/312/0000700732,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_3.txt
774,0,401250,609,"‘원혁♥’ 이수민 임신 7개월차 근황, 이용식도 “내 모습으로 돌아와” 깜짝(조선의 사랑꾼)",https://m.entertain.naver.com/ranking/article/609/0000953631,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_4.txt
775,0,398859,108,"[속보] 김새론, 자택서 사망",https://m.entertain.naver.com/ranking/article/108/0003303637,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_5.txt
776,0,398279,468,"배우 김새론, 자택서 숨진 채 발견 [속보]",https://m.entertain.naver.com/ranking/article/468/0001126588,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_6.txt
777,0,383345,311,"[단독] ""'미스터트롯3' 터질 줄 알았다""…김홍남, 거부감 극복 '호감' 정점 (인터뷰②)",https://m.entertain.naver.com/ranking/article/311/0001827564,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_7.txt
778,0,342494,477,"무려 30억 쾌척…하와이行 배용준, 뒤늦게 알려진 초대형 기부",https://m.entertain.naver.com/ranking/article/477/0000534920,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_8.txt
779,0,294723,108,"김승현 딸, 이복동생 만나 어색..'새엄마' ♥장정윤과 불화설 극복 (광산김씨패밀리) [종합]",https://m.entertain.naver.com/ranking/article/108/0003303575,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_9.txt
780,0,283187,108,"'전현무와 5월 결혼설' 홍주연, 이제야 드러낸 야심..""상 받고파"" [사당귀]",https://m.entertain.naver.com/ranking/article/108/0003303465,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250216_article_10.txt
781,0,734487,416,"미교, 故김새론 사망소식에 ""세상 선한 척 역해"" 비판",https://m.entertain.naver.com/ranking/article/416/0000311595,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_1.txt
782,0,626100,108,"'조은정♥' 소지섭, 새해 경사 터졌다 [공식]",https://m.entertain.naver.com/ranking/article/108/0003303789,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_2.txt
783,0,611970,108,"'음주사고 대신 변제·김수현 열애설 불똥'..전 소속사, 故 김새론 추모했다 [스타이슈][공식]",https://m.entertain.naver.com/ranking/article/108/0003303648,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_3.txt
784,0,578628,396,‘아저씨’ 원빈→‘절친’ 한소희…김새론 빈소 찾아 마지막 인사,https://m.entertain.naver.com/ranking/article/396/0000700470,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_4.txt
785,0,573526,312,"이혼시키고 출산 강요 vs 대신 빚 변제…유인나, ""처음 듣는 이야기"" 황당('탐비')",https://m.entertain.naver.com/ranking/article/312/0000700900,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_5.txt
786,0,442759,312,"서정희, 32년동안 폭행도 견뎌냈는데…예비 시부모의 재혼 반대 ""혼자 지내""('조선의사랑꾼')",https://m.entertain.naver.com/ranking/article/312/0000700863,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_6.txt
787,0,390353,445,"박봄 기행에 팬들 결국 ""2NE1 활동 제외하라"" 요구...""시한폭탄, 무대도 불성실"" [전문]",https://m.entertain.naver.com/ranking/article/445/0000273334,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_7.txt
788,0,368068,117,"이병헌, 늦둥이 딸과 데이트…이민정 “싸돌아 다니는거 좋아할 조짐”",https://m.entertain.naver.com/ranking/article/117/0003913856,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_8.txt
789,0,366507,468,"故 김새론, 자택서 심정지 상태로 발견…전 소속사 “깊은 애도”[공식]",https://m.entertain.naver.com/ranking/article/468/0001126627,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_9.txt
790,0,347945,109,"故김새론, 음주사고 대신 갚아주고 김수현과 열애설 해명 전 소속사 추모(공식)[Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005243987,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250217_article_10.txt
791,0,826957,117,"""무지하고 무례"" 김신영 사과에도…성난 플레이브 팬들 ""하차해""VS""너무 난리"" [MD이슈](종합)",https://m.entertain.naver.com/ranking/article/117/0003914195,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_1.txt
792,0,541455,312,"이수근, ♥박지연 신장 이식까지 했는데…""10년째 투석 중, 티 안 내려 해"" ('물어보살')",https://m.entertain.naver.com/ranking/article/312/0000701021,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_2.txt
793,0,528075,108,"이병헌, 늦둥이 딸 손잡고..♥이민정 ""싸돌아다니는 거 좋아할 조짐""",https://m.entertain.naver.com/ranking/article/108/0003303959,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_3.txt
794,0,445522,312,"[종합] '활동 중단' 천정명, ♥이혜리와 핑크빛 터졌다…""너무 빠져들까봐 무서워"" ('이젠 사랑')",https://m.entertain.naver.com/ranking/article/312/0000701059,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_4.txt
795,0,426940,076,"'금융맨♥' 손연재, 초호화 돌잔치 답례품도 남다르네..고급 그 자체",https://m.entertain.naver.com/ranking/article/076/0004246079,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_5.txt
796,0,415855,109,"[단독] 故김새론 떠나보내며..'아저씨' 원빈 눈물 조문·감독 ""딸처럼 생각""(종합)",https://m.entertain.naver.com/ranking/article/109/0005244272,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_6.txt
797,0,369599,117,"화사·박나래, 불화설 재조명…""연락 뜸해져, 전화 수신 거부"" [내편하자4]",https://m.entertain.naver.com/ranking/article/117/0003914234,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_7.txt
798,0,355445,109,"""故김새론 마지막 위해""..원빈, 15년 칩거 깬 진짜 '아저씨' (Oh!쎈 이슈)",https://m.entertain.naver.com/ranking/article/109/0005244391,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_8.txt
799,0,351316,312,"탁재훈, 아내 외도로 이혼했는데…결국 분노 ""아이가 느낄 현실 안타까워"" ('원탁')",https://m.entertain.naver.com/ranking/article/312/0000701018,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_9.txt
800,0,341350,117,"악뮤 이수현, 故김새론 마지막 배웅 ""비밀번호도 공유한 절친""",https://m.entertain.naver.com/ranking/article/117/0003914183,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250218_article_10.txt
801,0,1102695,076,"♥하하 정관수술 했는데 '넷째 임신'이라니..별 ""원래 임신 잘되는 체질, 걱정 돼"" ('애라원')[종합]",https://m.entertain.naver.com/ranking/article/076/0004246310,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_1.txt
802,0,782373,312,"[공식] ""썸에서 사랑으로"" 전현무, 연애 공식화…♥홍주연 아닌 새 사랑 찾았다 ('페루밥')",https://m.entertain.naver.com/ranking/article/312/0000701184,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_2.txt
803,0,765685,312,"화사, 박나래와 불화설 터졌다…""수신 거부, 다시는 안 받아"" ('내편하자4')",https://m.entertain.naver.com/ranking/article/312/0000701161,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_3.txt
804,0,698526,117,"'무도 출연' 요가 강사 이유주, 18일 사망…마지막 SNS는 ""BYE""",https://m.entertain.naver.com/ranking/article/117/0003914851,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_4.txt
805,0,615768,312,"박서준, 전여친 원지안이었다…알고보니 J 그룹 둘째 딸 ('경도를 기다리며')",https://m.entertain.naver.com/ranking/article/312/0000701155,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_5.txt
806,0,541132,117,"박봄 ""이민호와 열애설, 다 진짜""…억울함 호소",https://m.entertain.naver.com/ranking/article/117/0003914764,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_6.txt
807,0,482676,109,"""전쟁 준비"" 황재균, 의미심장SNS 후 '韓' 떠났다..어디있나 보니! (Oh!쎈 이슈)",https://m.entertain.naver.com/ranking/article/109/0005245082,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_7.txt
808,0,470603,312,"안선영, 금메달 딴 외아들 어쩌나…나아질 기미 안 보여",https://m.entertain.naver.com/ranking/article/312/0000701117,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_8.txt
809,0,455977,410,"“혼자 서는 거야”…故 김새론, 오늘(19일) 발인, 원빈의 포옹이 떠오르는 날",https://m.entertain.naver.com/ranking/article/410/0001051355,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_9.txt
810,0,419327,076,"'이현이♥' 홍성기, 삼성전자 퇴사설 입 열었다 ""통근버스 당분간 안녕""",https://m.entertain.naver.com/ranking/article/076/0004246506,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250219_article_10.txt
811,0,1077716,312,"고현정 전남편, 결국 손절했다…""헤어지는 길, 욕심 버리지 못해"" ('라스')",https://m.entertain.naver.com/ranking/article/312/0000701289,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_1.txt
812,0,803298,312,"'57세 미혼' 김광규, 결국 사고쳤다…14억 자가 두고 떠났는데, 시작부터 '삐걱' ('샬라샬라')",https://m.entertain.naver.com/ranking/article/312/0000701287,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_2.txt
813,0,792104,445,"故 김새론, '생활고 논란' 기사 사과하자 '펑펑'...""옥상 올라가서 한참을 오열""",https://m.entertain.naver.com/ranking/article/445/0000274140,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_3.txt
814,0,652312,468,"‘만삭 D라인’ 김민희, 홍상수 감독과 독일行 포착",https://m.entertain.naver.com/ranking/article/468/0001127432,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_4.txt
815,0,555174,311,"이유주, 사망 전날 ""Bye"" 프로필엔 ""1990-2025""…위태롭던 과거 글 재조명 [종합]",https://m.entertain.naver.com/ranking/article/311/0001829167,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_5.txt
816,0,472271,311,"선혜윤PD, ♥신동엽 7일 7음주→100억 빚→전연인 이소라 재회, 다 밝혔다 (형수는 케이윌)[엑's 이슈]",https://m.entertain.naver.com/ranking/article/311/0001829140,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_6.txt
817,0,410291,076,"박봄 ""이민호와 열애는 진짜"" 억울해하더니…세 번째 계정도 '삭제 엔딩'",https://m.entertain.naver.com/ranking/article/076/0004246782,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_7.txt
818,0,407454,396,"장신영, 쇼호스트 되고 물오른 미모 공개 “장신영쇼♥” [스타★샷]",https://m.entertain.naver.com/ranking/article/396/0000700765,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_8.txt
819,0,360626,312,"'셋째 임신' 공민정, 안타까운 이별 소식…워킹맘 고충 있었나('오지송')",https://m.entertain.naver.com/ranking/article/312/0000701300,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_9.txt
820,0,321408,433,"[단독] 로제, 한국 음저협 탈퇴…美 저작권협회 통합 관리",https://m.entertain.naver.com/ranking/article/433/0000113748,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250220_article_10.txt
821,0,1021518,312,"사업가 된 안재현, 이혼 5년 만에 ♥핑크빛…""사랑하는 이에게 선물하는 순간 행복해""",https://m.entertain.naver.com/ranking/article/312/0000701421,C:/Users/WINDOWS 11/Desktop/kpop_agenda/data\20250221_article_1.txt
